student_id,career_id,group,relevance,similarity,stream_match,domain_match,apt_quant,apt_logical,apt_verbal,apt_creative,apt_technical,apt_commerce,marks_10th,marks_12th,avg_aptitude,tech_score,business_score,creative_score
S007,C002,S007,2,0.0,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C003,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C004,S007,2,0.0,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C005,S007,2,0.25,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C006,S007,2,0.25,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C007,S007,3,0.5,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C008,S007,2,0.0,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C009,S007,2,0.0,1,1,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C010,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C011,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C012,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C013,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C014,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C015,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C016,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C017,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C018,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C019,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C020,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C021,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C022,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C023,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C024,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C025,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C026,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C027,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C028,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C029,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C030,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C031,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C032,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C033,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C034,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C035,S007,1,0.0,0,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C036,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C037,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C038,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C039,S007,1,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S007,C040,S007,0,0.0,1,0,86,88,70,62,90,52,80,78.0,74.66666666666667,88.60000000000001,64.6,65.19999999999999
S008,C001,S008,2,0.0,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C002,S008,2,0.0,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C003,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C004,S008,2,0.0,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C005,S008,2,0.25,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C006,S008,2,0.25,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C007,S008,2,0.25,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C008,S008,3,0.0,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C009,S008,2,0.0,1,1,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C010,S008,1,0.25,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C011,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C012,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C013,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C014,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C015,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C016,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C017,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C018,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C019,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C020,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C021,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C022,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C023,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C024,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C025,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C026,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C027,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C028,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C029,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C030,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C031,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C032,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C033,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C034,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C035,S008,1,0.0,0,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C036,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C037,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C038,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C039,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S008,C040,S008,1,0.0,1,0,88,84,79,85,89,48,87,86.0,78.83333333333333,87.30000000000001,64.5,82.6
S009,C001,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C002,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C003,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C004,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C005,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C006,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C007,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C008,S009,2,0.0,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C009,S009,3,0.6666666666666666,1,1,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C010,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C011,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C012,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C013,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C014,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C015,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C016,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C017,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C018,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C019,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C020,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C021,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C022,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C023,S009,0,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C024,S009,0,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C025,S009,0,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C026,S009,0,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C027,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C028,S009,0,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C029,S009,0,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C030,S009,1,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C031,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C032,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C033,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C034,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C035,S009,1,0.0,0,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C036,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C037,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C038,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C039,S009,0,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S009,C040,S009,1,0.0,1,0,84,82,76,92,87,40,83,82.0,76.83333333333333,84.89999999999999,59.2,85.6
S010,C001,S010,1,0.25,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C002,S010,1,0.5,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C003,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C004,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C005,S010,1,0.25,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C006,S010,1,0.25,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C007,S010,1,0.25,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C008,S010,1,0.25,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C009,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C010,S010,3,0.75,1,1,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C011,S010,1,0.5,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C012,S010,1,0.25,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C013,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C014,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C015,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C016,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C017,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C018,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C019,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C020,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C021,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C022,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C023,S010,0,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C024,S010,0,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C025,S010,0,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C026,S010,0,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C027,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C028,S010,0,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C029,S010,0,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C030,S010,1,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C031,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C032,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C033,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C034,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C035,S010,1,0.0,0,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C036,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C037,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C038,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C039,S010,0,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S010,C040,S010,1,0.0,1,0,75,78,88,95,74,45,78,79.0,75.83333333333333,75.4,64.5,92.2
S011,C001,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C002,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C003,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C004,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C005,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C006,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C007,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C008,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C009,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C010,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C011,S011,3,0.5,1,1,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C012,S011,2,0.25,1,1,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C013,S011,2,0.0,1,1,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C014,S011,2,0.0,1,1,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C015,S011,2,0.0,1,1,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C016,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C017,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C018,S011,2,0.25,1,1,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C019,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C020,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C021,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C022,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C023,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C024,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C025,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C026,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C027,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C028,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C029,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C030,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C031,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C032,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C033,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C034,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C035,S011,1,0.0,0,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C036,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C037,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C038,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C039,S011,1,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S011,C040,S011,0,0.0,1,0,86,84,70,60,88,42,88,87.0,71.66666666666667,86.4,58.8,64.0
S012,C001,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C002,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C003,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C004,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C005,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C006,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C007,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C008,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C009,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C010,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C011,S012,2,0.0,1,1,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C012,S012,3,0.6666666666666666,1,1,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C013,S012,2,0.3333333333333333,1,1,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C014,S012,2,0.0,1,1,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C015,S012,2,0.0,1,1,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C016,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C017,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C018,S012,2,0.3333333333333333,1,1,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C019,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C020,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C021,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C022,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C023,S012,0,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C024,S012,0,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C025,S012,0,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C026,S012,0,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C027,S012,1,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C028,S012,0,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C029,S012,0,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C030,S012,1,0.0,0,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
S012,C031,S012,0,0.0,1,0,82,80,72,60,85,40,81,83.0,69.83333333333333,82.9,57.599999999999994,64.8
